Time,#1出口氮氧化物,UNIT3:A18M010F,入口氮氧化物,#1SCR反应器加氨流量,有功功率,#3机净烟气NOx,E磨煤机6kV电动机接触器电流,B磨煤机6kV电动机接触器电流,C磨煤机6kV电动机接触器电流,F磨煤机6kV电动机接触器电流
10076,28.6624,29,230.283,62.9426,445.991,34.768,41.2088,-0.0610497,50.7326,0.0610512
10077,28.6624,29,230.823,64.0415,445.991,34.707,41.453,-0.0610497,51.9536,0.0610512
10078,28.6624,29,232.416,65.2625,447.581,34.5849,41.6972,-0.0610497,53.4188,0.0610512
10079,28.6624,29,234.147,65.2625,447.051,34.707,41.0867,-0.0610497,51.7094,0.0610512
10080,28.7992,29,235.774,64.652,446.521,34.707,40.7204,-0.0610497,52.1978,0.0610512
10081,28.7992,29,236.883,64.1636,445.991,34.6459,39.8657,-0.0610497,51.8315,0.0610512
10082,28.7992,29,236.111,64.4078,446.521,34.5849,40.5983,-0.0610497,50.2442,0.0610512
10083,28.7992,29,235.919,65.1404,447.051,34.5238,39.4994,-0.0610497,51.7094,0.0610512
10084,28.7992,29,235.273,65.1404,447.051,34.707,41.9414,-0.0610497,52.442,0.0610512
10085,29.0149,29,234.845,65.1404,447.051,34.707,40.232,-0.0610497,50.8547,0.0610512
10086,29.0149,29,234.418,65.3846,447.051,34.768,38.8889,-0.0610497,52.8083,0.0610512
10087,29.0149,29,234.538,65.9951,447.051,34.768,40.5983,-0.0610497,52.0757,0.0610512
10088,29.0149,29,234.113,66.6056,448.641,34.8291,41.0867,-0.0610497,52.0757,0.0610512
10089,29.3173,29,234.113,66.9719,448.641,34.707,40.4762,-0.0610497,51.221,0.0610512
10090,29.3173,29,233.478,66.2393,449.171,34.707,39.6215,-0.0610497,52.5641,0.0610512
10091,29.4242,29,232.936,65.5067,448.641,34.707,40.5983,-0.0610497,52.0757,0.0610512
10092,29.5362,29,232.098,64.7741,449.171,34.768,41.2088,-0.0610497,50.8547,0.0610512
10093,29.5362,29,230.317,64.1636,449.171,34.9512,41.0867,-0.0610497,52.8083,0.0610512
10094,29.5362,29,228.681,64.1636,450.231,35.0122,41.3309,-0.0610497,52.3199,0.0610512
10095,29.5362,29,227.547,65.1404,449.701,35.0122,42.1856,-0.0610497,53.0525,0.0610512
10096,29.5362,29,226.469,65.7509,450.231,35.0733,40.4762,-0.0610497,52.8083,0.0610512
10097,29.784,29,226.469,66.1172,449.701,35.0733,40.232,-0.0610497,50.6105,0.0610512
10098,29.784,29,227.269,66.1172,449.701,35.1343,42.1856,-0.0610497,50.8547,0.0610512
10099,29.784,29,227.469,66.1172,449.701,35.1343,41.2088,-0.0610497,52.6862,0.0610512
10100,29.784,29,227.346,65.7509,449.701,35.1954,40.232,-0.0610497,51.0989,0.0610512
10101,29.8966,29,228.152,64.8962,449.171,35.3175,41.0867,-0.0610497,52.9304,0.0610512
10102,29.7876,29,229.906,64.0415,449.171,35.3175,41.3309,-0.0610497,52.3199,0.0610512
10103,29.7876,29,230.317,63.431,450.231,35.4396,40.3541,-0.0610497,51.7094,0.0610512
10104,29.7876,29,231.889,64.4078,450.761,35.5006,40.232,-0.0610497,53.0525,0.0610512
10105,29.7876,29,231.889,65.2625,450.761,35.5617,39.7436,-0.0610497,52.6862,0.0610512
10106,29.7876,29,231.889,64.7741,450.761,35.6227,40.5983,-0.0610497,52.6862,0.0610512
10107,29.6793,29,231.387,64.0415,450.761,35.6838,41.0867,-0.0610497,53.4188,0.0610512
10108,29.6793,29,231.63,63.7973,450.761,35.6838,41.6972,-0.0610497,52.442,0.0610512
10109,29.6793,29,231.665,62.8205,451.291,35.8059,41.9414,-0.0610497,54.0293,0.0610512
10110,29.6793,29,232.32,62.9426,450.761,36.0501,40.8425,-0.0610497,54.6398,0.0610512
10111,29.6793,29,233.183,64.0415,450.761,35.989,41.0867,-0.0610497,53.2967,0.0610512
10112,29.6793,29,234.257,64.5299,451.291,36.1111,39.9878,-0.0610497,53.4188,0.0610512
10113,29.6793,29,235.005,64.2857,450.761,36.1111,41.9414,-0.0610497,53.2967,0.0610512
10114,29.6793,29,236.18,63.7973,451.291,36.2332,40.232,-0.0610497,53.2967,0.0610512
10115,29.933,29,237.247,64.8962,450.761,36.2332,40.232,-0.0610497,53.1746,0.0610512
10116,30.0445,29,237.461,65.873,452.35,36.3553,40.3541,-0.0610497,52.9304,0.0610512
10117,30.0445,29,237.676,66.4835,450.761,36.3553,39.7436,-0.0610497,51.9536,0.0610512
10118,30.0445,29,238.439,66.1172,451.291,36.4774,41.5751,-0.0610497,53.0525,0.0610512
10119,30.0445,29,238.34,65.7509,451.291,36.5385,40.7204,-0.0610497,52.6862,0.0610512
10120,30.0445,29,239.438,65.3846,451.82,36.5385,41.3309,-0.0610497,50.8547,0.0610512
10121,30.156,29,239.337,66.6056,452.35,36.5995,39.8657,-0.0610497,50.7326,0.0610512
10122,30.156,29,240.758,67.3382,451.82,36.6606,40.232,-0.0610497,51.8315,0.0610512
10123,30.2675,29,242.192,67.7045,452.35,36.6606,39.1331,-0.0610497,51.7094,0.0610512
10124,30.2675,29,243.863,67.7045,451.82,36.6606,39.1331,-0.0610497,51.5873,0.0610512
10125,30.2675,29,244.762,68.0708,451.82,36.7827,39.8657,-0.0610497,51.8315,0.0610512
10126,30.4065,29,244.198,68.0708,452.35,36.6606,40.8425,-0.0610497,50.7326,0.0610512
10127,30.4065,29,244.198,68.0708,452.35,36.6606,39.1331,-0.0610497,51.9536,0.0610512
10128,30.4065,29,243.75,68.0708,451.82,36.9048,40.7204,-0.0610497,52.0757,0.0610512
10129,30.6575,29,242.192,67.2161,451.82,36.9658,40.1099,-0.0610497,53.663,0.0610512
10130,30.6575,29,241.206,67.7045,451.82,36.9658,40.9646,-0.0610497,52.0757,0.0610512
10131,30.8814,29,239.568,68.5592,451.82,37.0879,39.6215,-0.0610497,50.8547,0.0610512
10132,30.8814,29,238.821,68.315,452.35,37.0879,40.9646,-0.0610497,51.221,0.0610512
10133,30.9095,29,238.179,68.8034,452.35,37.0879,39.7436,-0.0610497,51.7094,0.0610512
10134,30.7973,29,237.771,69.7802,452.35,37.149,39.8657,-0.0610497,51.3431,0.0610512
10135,30.7973,29,237.887,70.1465,451.82,37.149,40.232,-0.0610497,52.0757,0.0610512
10136,30.966,29,238.099,69.9023,451.82,37.3932,39.6215,-0.0610497,50.6105,0.0610512
10137,30.966,29,238.853,69.9023,451.82,37.3321,40.232,-0.0610497,51.8315,0.0610512
10138,30.966,29,239.811,69.4139,452.35,37.3321,41.0867,-0.0610497,52.0757,0.0610512
10139,30.966,29,241.444,69.1697,450.761,37.3321,38.8889,-0.0610497,53.2967,0.0610512
10140,30.966,29,242.426,69.1697,450.231,37.5153,42.1856,-0.0610497,53.4188,0.0610512
10141,30.966,29,243.533,69.4139,449.701,37.5153,41.5751,-0.0610497,53.7851,0.0610512
10142,30.966,29,243.643,69.0476,450.231,37.5153,38.6447,-0.0610497,52.5641,0.0610512
10143,31.1339,29,243.863,68.6813,450.231,37.7595,39.8657,-0.0610497,51.0989,0.0610512
10144,31.1339,29,243.526,68.4371,450.761,37.8205,42.5519,-0.0610497,53.7851,0.0610512
10145,31.1339,29,243.526,68.4371,450.231,37.8816,42.5519,-0.0610497,53.4188,0.0610512
10146,31.1339,29,243.412,68.9255,449.701,38.0037,41.5751,-0.0610497,52.8083,0.0610512
10147,31.1339,29,243.636,69.536,449.171,38.0037,41.5751,-0.0610497,52.5641,0.0610512
10148,31.1339,29,243.412,69.2918,448.641,38.1868,39.8657,-0.0610497,53.663,0.0610512
10149,30.9095,29,242.629,69.0476,449.171,38.1868,41.0867,-0.0610497,52.8083,0.0610512
10150,31.1339,29,241.963,68.4371,449.701,38.431,39.4994,-0.0610497,52.442,0.0610512
10151,31.1339,29,242.407,68.1929,449.701,38.431,40.5983,-0.0610497,53.5409,0.0610512
10152,31.2479,29,242.515,68.8034,450.231,38.5531,40.5983,-0.0610497,52.6862,0.0610512
10153,31.2479,29,241.841,69.1697,449.701,38.5531,40.1099,-0.0610497,52.1978,0.0610512
10154,31.2479,29,241.725,69.1697,448.641,38.6752,40.3541,-0.0610497,52.5641,0.0610512
10155,31.2479,29,241.388,68.315,448.111,38.6752,40.8425,-0.0610497,54.0293,0.0610512
10156,31.2479,29,240.945,68.0708,448.641,38.7973,40.3541,-0.0610497,51.8315,0.0610512
10157,31.2479,29,240.504,68.315,,38.7973,41.3309,-0.0610497,51.5873,0.0610512
10158,31.1367,29,240.284,68.0708,449.171,38.7973,41.5751,-0.0610497,51.221,0.0610512
10159,31.1367,29,240.065,67.8266,449.701,38.8584,41.2088,-0.0610497,51.221,0.0610512
10160,31.1367,29,241.176,68.1929,449.701,38.9805,42.5519,-0.0610497,51.3431,0.0610512
10161,31.1367,29,243.522,68.8034,449.701,38.9805,40.3541,-0.0610497,50.8547,0.0610512
10162,31.1367,29,244.536,69.2918,449.171,39.1636,39.9878,-0.0610497,53.0525,0.0610512
10163,31.2516,29,246.696,69.6581,449.171,39.1636,40.7204,-0.0610497,52.442,0.0610512
10164,31.1381,29,247.729,68.9255,449.171,39.2247,41.2088,-0.0610497,52.442,0.0610512
10165,31.1381,29,247.729,68.6813,449.171,39.2247,42.7961,-0.0610497,52.0757,0.0610512
10166,31.1669,29,246.35,69.4139,450.231,39.3468,41.2088,-0.0610497,52.1978,0.0610512
10167,31.3673,29,244.762,70.0244,450.761,39.4078,40.232,-0.0610497,52.442,0.0610512
10168,31.2534,29,243.198,70.0244,450.231,39.4078,41.3309,-0.0610497,51.0989,0.0610512
10169,31.2534,29,242.093,69.4139,450.761,39.4078,40.1099,-0.0610497,50.1221,0.0610512
10170,31.2534,29,242.76,69.1697,450.761,39.591,40.5983,-0.0610497,51.3431,0.0610512
10171,31.0257,29,243.646,68.315,450.761,39.652,40.5983,-0.0610497,51.4652,0.0610512
10172,31.0257,29,245.548,68.8034,450.761,39.652,41.5751,-0.0610497,51.8315,0.0610512
10173,31.0257,29,246.908,68.315,450.231,39.652,39.7436,-0.0610497,51.5873,0.0610512
10174,31.0257,29,248.053,68.0708,450.761,39.652,40.8425,-0.0610497,52.0757,0.0610512
10175,31.1699,29,248.514,69.2918,450.231,39.7741,41.8193,-0.0610497,52.1978,0.0610512
10176,31.0267,29,247.483,70.0244,450.761,39.7741,41.2088,-0.0610497,51.7094,0.0610512
10177,31.0267,29,246.342,70.6349,450.231,39.7741,40.4762,-0.0610497,51.5873,0.0610512
10178,31.0267,29,245.211,70.8791,449.701,39.9573,40.3541,-0.0610497,51.4652,0.0610512
10179,31.0267,29,244.314,70.8791,450.231,39.9573,41.9414,-0.0610497,51.0989,0.0610512
10180,31.0267,29,243.202,70.8791,450.761,39.9573,40.3541,-0.0610497,50.9768,0.0610512
10181,31.0267,29,241.662,70.6349,451.291,39.9573,39.3773,-0.0610497,51.4652,0.0610512
10182,31.0267,29,241.557,70.6349,450.761,40.0794,40.7204,-0.0610497,50.7326,0.0610512
10183,31.0267,29,241.122,70.2686,451.291,40.1404,40.3541,-0.0610497,51.221,0.0610512
10184,31.0845,29,240.357,70.0244,451.291,40.2015,39.9878,-0.0610497,52.0757,0.0610512
10185,30.9412,29,240.141,69.7802,451.291,40.2015,40.232,-0.0610497,51.221,0.0610512
10186,30.9412,29,240.027,69.536,451.291,40.2625,41.2088,-0.0610497,51.221,0.0610512
10187,30.9412,29,240.345,69.536,451.291,40.2625,42.5519,-0.0610497,51.3431,0.0610512
10188,30.9412,29,240.562,69.1697,452.35,40.4457,40.8425,-0.0610497,51.4652,0.0610512
10189,30.9412,29,240.78,68.315,451.82,40.4457,40.7204,-0.0610497,51.5873,0.0610512
10190,30.9412,29,240.562,67.2161,452.35,40.4457,40.5983,-0.0610497,52.442,0.0610512
10191,30.9412,29,240.894,66.7277,452.35,40.4457,40.1099,-0.0610497,50.8547,0.0610512
10192,30.7125,29,240.894,66.4835,452.88,40.4457,41.9414,-0.0610497,51.8315,0.0610512
10193,30.7125,29,241.226,66.7277,452.88,40.4457,39.2552,-0.0610497,51.3431,0.0610512
10194,30.7125,29,240.894,66.3614,452.35,40.4457,40.5983,-0.0610497,52.5641,0.0610512
10195,30.7125,29,240.78,66.1172,452.35,40.4457,40.1099,-0.0610497,52.442,0.0610512
10196,30.5992,29,241.434,66.3614,452.35,40.4457,40.232,-0.0610497,51.221,0.0610512
10197,30.5992,29,241.425,65.7509,452.35,40.4457,40.1099,-0.0610497,52.8083,0.0610512
10198,30.5992,29,241.751,65.7509,452.88,40.2625,40.3541,-0.0610497,52.1978,0.0610512
10199,30.4866,29,242.306,67.5824,452.88,40.5067,40.7204,-0.0610497,52.0757,0.0610512
10200,30.4866,29,241.751,68.8034,452.88,40.2625,38.2784,-0.0610497,52.5641,0.0610512
10201,30.4866,29,241.311,68.8034,452.35,40.3236,40.7204,-0.0610497,50.3663,0.0610512
10202,30.3735,29,240.001,68.8034,452.88,40.3236,40.3541,-0.0610497,51.9536,0.0610512
10203,30.3735,29,239.568,69.536,452.35,40.3846,40.8425,-0.0610497,52.6862,0.0610512
10204,30.3735,29,239.251,68.8034,452.35,40.3846,39.3773,-0.0610497,52.3199,0.0610512
10205,30.2622,29,239.467,67.5824,452.35,40.2625,40.9646,-0.0610497,52.3199,0.0610512
10206,30.2622,29,239.136,66.8498,452.88,40.2625,40.232,-0.0610497,52.1978,0.0610512
10207,30.2622,29,239.351,66.4835,452.35,40.2015,39.8657,-0.0610497,53.1746,0.0610512
10208,30.2622,29,239.02,65.7509,451.291,40.2015,41.0867,-0.0610497,53.7851,0.0610512
10209,30.2622,29,239.351,65.3846,450.761,40.1404,40.232,-0.0610497,52.9304,0.0610512
10210,30.0643,29,238.705,65.9951,451.82,40.1404,41.0867,-0.0610497,53.5409,0.0610512
10211,30.0643,29,238.161,67.3382,452.88,40.1404,41.9414,-0.0610497,51.8315,0.0610512
10212,30.0643,29,238.491,68.1929,452.35,40.0183,42.3077,-0.0610497,52.6862,0.0610512
10213,30.0643,29,238.705,68.1929,452.88,40.0794,40.4762,-0.0610497,53.663,0.0610512
10214,30.0643,29,239.568,67.8266,452.35,40.1404,42.1856,-0.0610497,51.7094,0.0610512
10215,30.0643,29,240.333,67.5824,452.88,40.1404,41.0867,-0.0610497,52.442,0.0610512
10216,30.0643,29,241.206,68.4371,451.82,40.0183,40.4762,-0.0610497,51.5873,0.0610512
10217,30.0643,29,241.425,68.6813,452.35,40.0183,40.4762,-0.0610497,51.221,0.0610512
10218,29.924,29,241.531,68.6813,452.35,39.8352,41.453,-0.0610497,50.9768,0.0610512
10219,29.924,29,241.751,68.6813,451.82,39.7741,41.6972,-0.0610497,51.7094,0.0610512
10220,29.924,29,241.416,67.9487,451.82,39.8352,41.2088,-0.0610497,52.3199,0.0610512
10221,29.924,29,240.966,67.094,452.35,39.8352,41.9414,-0.0610497,52.8083,0.0610512
10222,29.924,29,240.516,66.2393,451.82,39.7131,41.9414,-0.0610497,52.3199,0.0610512
10223,29.924,29,240.736,65.9951,452.35,39.7131,43.0403,-0.0610497,51.9536,0.0610512
10224,29.924,29,240.62,65.9951,452.88,39.652,41.8193,-0.0610497,52.5641,0.0610512
10225,29.8113,29,240.84,65.9951,451.82,39.591,41.3309,-0.0610497,52.5641,0.0610512
10226,29.8387,29,240.504,65.9951,452.35,39.591,41.453,-0.0610497,51.7094,0.0610512
10227,29.979,29,240.725,65.9951,452.35,39.3468,41.2088,-0.0610497,51.0989,0.0610512
10228,29.8387,29,240.284,65.9951,451.82,39.3468,39.7436,-0.0610497,51.4652,0.0610512
10229,29.8387,29,240.504,65.5067,452.88,39.3468,41.6972,-0.0610497,50.3663,0.0610512
10230,29.8387,29,240.504,65.2625,452.35,39.2247,41.453,-0.0610497,50.7326,0.0610512
10231,29.8628,29,240.945,65.2625,452.88,39.2247,41.9414,-0.0610497,50.2442,0.0610512
10232,29.8628,29,240.284,65.5067,452.35,39.1636,40.7204,-0.0610497,52.0757,0.0610512
10233,29.8628,29,241.619,65.2625,452.35,39.2247,42.0635,-0.0610497,50.7326,0.0610512
10234,29.8628,29,242.629,65.873,452.88,39.2857,38.2784,-0.0610497,50.4884,0.0610512
10235,29.7495,29,242.966,67.3382,452.35,39.1636,39.2552,-0.0610497,50.9768,0.0610512
10236,29.7495,29,243.866,67.7045,452.35,39.1026,39.3773,-0.0610497,52.5641,0.0610512
10237,29.7495,29,244.986,67.094,452.35,39.1026,40.9646,-0.0610497,51.3431,0.0610512
10238,29.632,29,246.67,66.2393,452.35,39.0415,39.7436,-0.0610497,52.6862,0.0610512
10239,29.632,29,247.908,66.7277,451.82,38.9805,41.3309,-0.0610497,50.4884,0.0610512
10240,29.632,29,248.691,67.4603,452.35,39.0415,42.3077,-0.0610497,52.6862,0.0610512
10241,29.632,29,248.117,68.1929,453.41,38.9194,40.7204,-0.0610497,51.9536,0.0610512
10242,29.8009,29,247.439,68.9255,452.88,38.8584,39.6215,-0.0610497,51.8315,0.0610512
10243,29.5729,29,247.214,68.6813,453.41,38.8584,40.5983,-0.0610497,52.442,0.0610512
10244,29.5729,29,246.764,68.6813,452.88,38.7363,40.1099,-0.0610497,51.221,0.0610512
10245,29.5729,29,246.54,68.6813,452.35,38.6752,40.4762,-0.0610497,51.221,0.0610512
10246,29.5729,29,246.764,68.6813,452.88,38.6752,40.3541,-0.0610497,52.442,0.0610512
10247,29.5729,29,246.655,68.315,452.35,38.6752,42.0635,-0.0610497,51.0989,0.0610512
10248,29.5729,29,246.77,67.5824,452.88,38.6752,41.5751,-0.0610497,51.5873,0.0610512
10249,29.5729,29,246.097,67.3382,452.88,38.5531,41.453,-0.0610497,53.9072,0.0610512
10250,29.5729,29,244.099,66.8498,452.35,38.5531,41.8193,-0.0610497,50.8547,0.0610512
10251,29.5729,29,241.687,66.3614,452.88,38.4921,41.9414,-0.0610497,51.5873,0.0610512
10252,29.5729,29,239.097,66.3614,452.88,38.431,43.4066,-0.0610497,52.442,0.0610512
10253,29.5729,29,236.527,66.6056,452.88,38.4921,41.5751,-0.0610497,53.4188,0.0610512
10254,29.5729,29,234.81,66.6056,452.88,38.37,41.8193,-0.0610497,52.6862,0.0610512
10255,29.6869,29,234.368,66.6056,452.88,38.4921,42.1856,-0.0610497,52.1978,0.0610512
10256,29.6869,29,234.044,66.6056,452.88,38.3089,40.4762,-0.0610497,53.2967,0.0610512
10257,29.6869,29,234.341,65.9951,452.88,38.3089,41.5751,-0.0610497,52.9304,0.0610512
10258,29.6869,29,235.502,65.7509,452.35,38.3089,40.8425,-0.0610497,53.2967,0.0610512
10259,29.6869,29,235.922,65.7509,452.35,38.3089,40.9646,-0.0610497,53.0525,0.0610512
10260,29.6869,29,237.424,65.7509,452.35,38.1868,42.0635,-0.0610497,53.663,0.0610512
10261,29.6635,29,239.481,65.5067,452.88,38.2479,40.4762,-0.0610497,51.221,0.0610512
10262,29.7769,29,241.112,65.1404,452.35,38.1258,40.1099,-0.0610497,52.3199,0.0610512
10263,29.7769,29,242.426,64.652,453.41,38.1258,40.232,-0.0610497,52.1978,0.0610512
10264,29.6402,29,243.868,64.652,452.35,38.1258,39.8657,-0.0610497,52.442,0.0610512
10265,29.6402,29,244.986,64.2857,452.88,38.1258,40.232,-0.0610497,52.1978,0.0610512
10266,29.6402,29,245.437,65.3846,452.35,38.0647,41.0867,-0.0610497,51.0989,0.0610512
10267,29.6402,29,245.437,66.7277,452.88,38.0647,40.9646,-0.0610497,51.4652,0.0610512
10268,29.6402,29,245.437,67.8266,453.41,38.0647,39.4994,-0.0610497,51.9536,0.0610512
10269,29.5048,29,245.548,67.5824,453.94,38.0647,40.1099,-0.0610497,51.8315,0.0610512
10270,29.5048,29,245.66,66.9719,453.41,38.0037,40.9646,-0.0610497,51.3431,0.0610512
10271,29.5048,29,245.882,67.8266,453.41,38.0647,40.9646,-0.0610497,51.3431,0.0610512
10272,29.5048,29,246.333,68.1929,452.88,38.0037,40.9646,-0.0610497,50.8547,0.0610512
10273,29.5048,29,245.66,67.7045,452.35,38.0037,41.9414,-0.0610497,50.6105,0.0610512
10274,29.5048,29,244.986,67.3382,452.88,38.0647,40.1099,-0.0610497,50.6105,0.0610512
10275,29.5048,29,244.313,67.8266,452.88,37.9426,42.1856,-0.0610497,50.3663,0.0610512
10276,29.5048,29,243.193,68.8034,453.41,37.9426,41.2088,-0.0610497,50.7326,0.0610512
10277,29.613,29,242.078,69.0476,452.88,37.9426,39.7436,-0.0610497,51.5873,0.0610512
10278,29.7259,29,241.522,69.0476,453.41,37.9426,41.6972,-0.0610497,52.442,0.0610512
10279,29.7259,29,239.206,68.8034,452.88,37.9426,41.453,-0.0610497,51.9536,0.0610512
10280,29.7259,29,237.578,68.4371,452.35,37.9426,43.7729,-0.0610497,53.4188,0.0610512
10281,29.8353,29,236.18,68.4371,452.35,37.9426,41.5751,-0.0610497,53.4188,0.0610512
10282,29.8353,29,234.795,67.7045,452.88,37.8816,39.9878,-0.0610497,53.4188,0.0610512
10283,29.9485,29,233.302,66.7277,453.41,37.8816,40.4762,-0.0610497,52.8083,0.0610512
10284,29.9485,29,233.63,66.2393,453.41,37.8816,42.4298,-0.0610497,50.8547,0.0610512
10285,29.9485,29,233.63,65.873,452.35,37.8816,42.0635,-0.0610497,52.442,0.0610512
10286,29.9485,29,233.6,65.873,452.35,37.8205,40.8425,-0.0610497,51.9536,0.0610512
10287,29.9485,29,233.779,65.2625,452.35,37.8205,41.9414,-0.0610497,50.9768,0.0610512
10288,29.9485,29,234.925,64.8962,452.88,37.7595,42.0635,-0.0610497,50.6105,0.0610512
10289,29.9485,29,235.018,64.8962,452.35,37.7595,41.5751,-0.0610497,52.1978,0.0610512
10290,29.9485,29,235.658,66.4835,452.88,37.6984,43.5287,-0.0610497,51.9536,0.0610512
10291,29.9485,29,235.444,67.094,452.88,37.8205,42.0635,-0.0610497,50.8547,0.0610512
10292,29.8353,29,235.018,66.4835,453.41,37.6374,41.2088,-0.0610497,50.6105,0.0610512
10293,29.7221,29,234.806,65.873,453.41,37.7595,40.7204,-0.0610497,52.0757,0.0610512
10294,29.7221,29,235.138,65.873,452.88,37.7595,41.0867,-0.0610497,51.7094,0.0610512
10295,29.4414,29,235.138,66.1172,453.41,37.7595,41.453,-0.0610497,51.221,0.0610512
10296,29.4414,29,235.257,65.6288,452.88,37.8205,40.3541,-0.0610497,51.5873,0.0610512
10297,29.4414,29,235.045,65.2625,453.41,37.8205,40.232,-0.0610497,51.4652,0.0610512
10298,29.1618,29,234.86,65.0183,453.41,37.8816,41.5751,-0.0610497,52.9304,0.0610512
10299,29.1351,29,234.41,64.7741,453.94,37.8816,41.8193,-0.0610497,52.1978,0.0610512
10300,29.1351,29,234.2,64.5299,453.94,37.9426,41.3309,-0.0610497,53.2967,0.0610512
10301,29.1351,29,233.779,64.5299,453.94,37.9426,40.4762,-0.0610497,52.6862,0.0610512
10302,28.9958,29,233.6,64.2857,454.47,38.0037,41.2088,-0.0610497,52.9304,0.0610512
10303,28.9958,29,233.6,63.431,453.41,38.0037,40.7204,-0.0610497,53.2967,0.0610512
10304,28.9958,29,234.86,63.431,454.47,38.0037,39.7436,-0.0610497,52.442,0.0610512
10305,28.89,29,237.011,63.431,453.94,38.0647,40.7204,-0.0610497,52.9304,0.0610512
10306,28.7778,29,239.292,63.431,453.94,38.0647,39.8657,-0.0610497,52.9304,0.0610512
10307,28.7778,29,241.61,63.431,453.94,38.0647,42.1856,-0.0610497,53.0525,0.0610512
10308,28.7778,29,242.055,63.431,453.94,38.0647,42.1856,-0.0610497,51.5873,0.0610512
10309,28.6656,29,242.278,63.431,453.94,38.0647,40.8425,-0.0610497,52.6862,0.0610512
10310,28.6656,29,242.502,64.2857,453.94,38.0647,42.0635,-0.0610497,51.5873,0.0610512
10311,28.6656,29,242.387,65.5067,453.94,38.0647,42.3077,-0.0610497,52.0757,0.0610512
10312,28.5014,29,243.286,66.3614,453.41,38.0647,39.8657,-0.0610497,50.8547,0.0610512
10313,28.6395,29,244.419,66.3614,453.41,38.0647,41.0867,-0.0610497,52.0757,0.0610512
10314,28.6395,29,245.104,66.7277,453.41,38.0647,41.3309,-0.0610497,52.6862,0.0610512
10315,28.6395,29,246.137,66.9719,453.41,38.1258,41.6972,-0.0610497,52.442,0.0610512
10316,28.6395,29,246.137,67.4603,453.41,38.0037,42.5519,-0.0610497,51.4652,0.0610512
10317,28.6395,29,246.137,67.4603,453.41,38.0037,41.5751,-0.0610497,52.0757,0.0610512
10318,28.6656,29,246.712,67.8266,453.94,38.0037,42.3077,-0.0610497,52.8083,0.0610512
10319,28.6656,29,246.712,67.2161,453.41,38.0647,43.1624,-0.0610497,52.442,0.0610512
10320,28.658,29,246.368,66.6056,453.41,37.9426,41.8193,-0.0610497,50.6105,0.0610512
10321,28.797,29,246.137,66.6056,453.41,37.9426,42.7961,-0.0610497,51.8315,0.0610512
10322,28.797,29,244.875,67.094,452.88,37.9426,41.6972,-0.0610497,49.7558,0.0610512
10323,28.797,29,242.94,67.5824,452.88,38.0647,40.3541,-0.0610497,51.4652,0.0610512
10324,28.9561,29,241.924,68.315,452.88,38.0647,42.674,-0.0610497,50,0.0610512
10325,28.7295,29,240.351,68.8034,452.88,37.9426,42.674,-0.0610497,50.9768,0.0610512
10326,28.7295,29,239.687,69.2918,452.88,37.9426,41.0867,-0.0610497,52.0757,0.0610512
10327,28.8357,29,238.892,69.2918,452.35,38.0037,39.9878,-0.0610497,50.3663,0.0610512
10328,28.8357,29,238.655,69.7802,452.88,37.9426,39.9878,-0.0610497,51.0989,0.0610512
10329,28.8357,29,238.638,69.536,452.35,37.9426,40.3541,-0.0610497,51.4652,0.0610512
10330,28.8357,29,238.74,69.2918,452.35,38.0037,41.9414,-0.0610497,50.8547,0.0610512
10331,28.8357,29,238.28,67.8266,452.35,37.9426,40.3541,-0.0610497,51.4652,0.0610512
10332,28.8357,29,237.939,66.7277,452.35,38.0647,41.0867,-0.0610497,52.3199,0.0610512
10333,28.8357,29,237.036,66.4835,451.82,37.8816,41.0867,-0.0610497,51.9536,0.0610512
